day_of_week,notes,hour,minute,day,month,quarter,year,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,Power Consumption
4,2,10,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,77.85134414
4,2,11,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,154.6681983
4,2,12,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,471.5828613
4,2,13,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,488.1299096
4,2,14,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,469.3804206
4,2,15,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,309.7694368
4,2,16,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,230.3204313
4,2,17,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,112.249408
4,2,18,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,92.27367868
4,2,19,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,101.3222048
4,2,20,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,91.92691348
4,2,21,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,93.50244845
4,2,22,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,301.2103746
4,2,23,0,7,10,4,2016,94,86,80,79,74,66,90,69.7,42,14,7.4,0,29.9,29.9,29.8,0.28,132.2041219
1,1,0,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,71.01726896
1,1,1,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,74.6846673
1,1,2,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,78.78812961
1,1,3,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,79.64366056
1,1,4,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,77.46526366
1,1,5,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,70.54631273
1,1,6,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,75.8555697
1,1,7,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,81.27149636
1,1,8,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,80.77021916
1,1,9,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,70.48632658
1,1,10,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,75.61019091
1,1,11,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,223.8195843
1,1,12,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,413.38873
1,1,13,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,633.3134366
1,1,14,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,381.5579075
1,1,15,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,69.81307685
1,1,16,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,201.7541546
1,1,17,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,284.0030546
1,1,18,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,229.764611
1,1,19,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,122.0681734
1,1,20,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,120.4135425
1,1,21,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,120.4400795
1,1,22,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,144.3610056
1,1,23,0,19,7,3,2016,91,82.7,77,77,75.4,73,96,79.3,55,12,5.3,0,30.1,30,30,0.24,132.2761737
2,1,0,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,80.07639464
2,1,1,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,93.82927466
2,1,2,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,70.53349934
2,1,3,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,76.03662843
2,1,4,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,80.96503449
2,1,5,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,159.0653833
2,1,6,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,88.769991
2,1,7,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,72.22015661
2,1,8,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,79.89834146
2,1,9,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,80.78449626
2,1,10,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,73.70527662
2,1,11,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,70.25738713
2,1,12,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,78.2620842
2,1,13,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,80.13496802
2,1,14,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,76.91184849
2,1,15,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,286.296509
2,1,16,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,367.6217043
2,1,17,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,243.2395818
2,1,18,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,297.1664338
2,1,19,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,160.725084
2,1,20,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,124.9836935
2,1,21,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,118.6386563
2,1,22,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,114.8206884
2,1,23,0,20,7,3,2016,97,85.6,76,77,74,71,97,70.8,43,12,3.9,0,30.1,30,30,0.22,122.2613368
3,1,0,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,139.5596328
3,2,1,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,140.6609054
3,2,2,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,139.5118139
3,2,3,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,163.5030102
3,2,4,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,376.2903776
3,2,5,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,125.7045249
3,2,6,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,71.02762178
3,2,7,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,74.70812025
3,2,8,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,106.5016634
3,2,9,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,276.8499303
3,2,10,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,248.5205048
3,2,11,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,257.6243023
3,2,12,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,306.2543976
3,2,13,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,301.6508886
3,2,14,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,260.6239522
3,2,15,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,326.7957164
3,2,16,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,256.9861283
3,2,17,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,255.0294608
3,2,18,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,144.4073195
3,2,19,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,137.1598964
3,2,20,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,180.8037173
3,2,21,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,132.855172
3,2,22,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,118.2802252
3,2,23,0,21,7,3,2016,97,86.8,76,77,71.9,64,94,64.8,34,12,3.9,0,30,30,29.9,0.01,70.36546426
3,2,0,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,325.7299985
3,2,1,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,286.2010859
3,2,2,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,168.8749654
3,2,3,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,274.6501153
3,2,4,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,153.9341077
3,2,5,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,388.5553092
3,2,6,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,481.6630242
3,2,7,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,545.0960278
3,2,8,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,504.1251111
3,2,9,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,266.7693767
3,2,10,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,495.4356361
3,2,11,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,476.0018832
3,2,12,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,522.2099063
3,2,13,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,457.9736517
3,2,14,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,407.6337476
3,2,15,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,253.3129461
3,2,16,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,234.9221501
3,2,17,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,335.9541231
3,2,18,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,194.3492589
3,2,19,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,151.2743154
3,2,20,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,153.0474217
3,2,21,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,172.3313974
3,2,22,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,382.8579741
3,2,23,0,28,7,3,2016,90,81,75,79,75.2,70,94,83.5,59,24,4.7,0,29.9,29.9,29.8,0.22,111.0456488
4,2,0,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,334.9834436
4,2,1,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,329.8956058
4,2,2,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,280.2426908
4,2,3,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,383.1392379
4,2,4,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,574.3219473
4,2,5,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,183.1160249
4,2,6,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,300.7818234
4,2,7,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,291.6876622
4,2,8,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,407.0742458
4,2,9,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,455.9076784
4,2,10,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,567.1281256
4,2,11,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,422.4151634
4,2,12,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,430.9658635
4,2,13,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,442.5987681
4,2,14,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,303.455777
4,2,15,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,444.7594506
4,2,16,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,250.9418144
4,2,17,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,165.6427917
4,2,18,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,153.629124
4,2,19,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,149.8256972
4,2,20,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,163.7463574
4,2,21,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,163.5627527
4,2,22,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,157.0325318
4,2,23,0,29,7,3,2016,94,84.5,76,77,74,72,97,72.7,49,12,4.4,0,29.9,29.9,29.8,0.12,247.1500039
6,3,0,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,66.15151664
6,3,1,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,67.04283081
6,3,2,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,62.85630839
6,3,3,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,61.76579257
6,3,4,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,61.85296095
6,3,5,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,62.04087437
6,3,6,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,62.6543354
6,3,7,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,65.08191557
6,3,8,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,66.0339076
6,3,9,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,75.41813696
6,3,10,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,236.976827
6,3,11,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,437.2501302
6,3,12,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,341.5903892
6,3,13,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,451.432797
6,3,14,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,518.128307
6,3,15,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,303.944009
6,3,16,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,214.3612476
6,3,17,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,164.0434254
6,3,18,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,146.8233275
6,3,19,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,146.1441371
6,3,20,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,144.3448605
6,3,21,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,142.1919593
6,3,22,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,150.540205
6,3,23,0,14,8,3,2016,88,77.3,72,75,73.1,67,97,87.2,63,15,4.7,0,29.9,29.8,29.7,1.19,321.9415993
0,2,0,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,95.9370523
0,2,1,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,95.19474728
0,2,2,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,95.99369672
0,2,3,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,95.03737745
0,2,4,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,92.77834112
0,2,5,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,94.05021001
0,2,6,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,241.8139954
0,2,7,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,143.7591513
0,2,8,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,105.6013539
0,2,9,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,98.9727032
0,2,10,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,261.2126551
0,2,11,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,408.303739
0,2,12,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,470.5827314
0,2,13,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,486.0135638
0,2,14,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,322.171727
0,2,15,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,422.0412541
0,2,16,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,335.5969117
0,2,17,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,320.2091336
0,2,18,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,217.6056519
0,2,19,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,235.2087558
0,2,20,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,139.9350679
0,2,21,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,139.9342334
0,2,22,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,127.064149
0,2,23,0,15,8,3,2016,86,78.6,75,77,74.8,72,96,88.4,72,10,6.1,0,29.9,29.9,29.8,1.3,120.3607971
1,2,0,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,470.0048997
1,2,1,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,400.7298154
1,2,2,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,377.3253144
1,2,3,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,353.5136678
1,2,4,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,366.8787971
1,2,5,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,177.6087168
1,2,6,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,227.9247816
1,2,7,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,229.7439143
1,2,8,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,105.8304391
1,2,9,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,160.1416753
1,2,10,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,474.7696412
1,2,11,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,648.1138458
1,2,12,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,356.0785964
1,2,13,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,508.9699448
1,2,14,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,305.4056253
1,2,15,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,297.8611151
1,2,16,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,229.7767932
1,2,17,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,114.281708
1,2,18,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,108.8951314
1,2,19,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,101.0867407
1,2,20,0,16,8,3,2016,81,76.8,75,76,74.4,72,97,92.4,82,15,6.6,0,30,29.9,29.9,1.91,99.00327643
